,OBJECTID_left,SchoolId,EfClass,Tract_left,YearBuilt,NumStories,Cost,Area,Latitude,Longitude,HUSBT,SO,Name,Address,City,Zipcode,Statea,Contact,PhoneNumber,NumStudents,BackupPower,ShelterCapacity,District,Kitchen,geometry,index_right,CensusBlock,OBJECTID_right,SURFACEROUGHNESS,SRIndex,wbID,sbtName,charDescription,CaseID,nWindChar,TerrainID,Tract_ID_Gen,OBJECTID,Tract_right,f100yr,f100yr_L,f100yr_U,f100yr_IpV,f100yr_IpV_dmg1,f100yr_IpV_dmg2,f100yr_IpV_dmg3,f100yr_IpV_dmg4,f100yr_IpV_dmg5,f100yr_IpV_dmg6,f100yr_IpV_dmg7,f100yr_IpV_dmg8
256,1919,HI001023,EFS1,15003007702,1961.0,2,3816600.0,12722.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg B,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
257,1920,HI001024,EFS1,15003007702,1962.0,2,3917100.0,13057.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg C,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
258,1921,HI001025,EFS1,15003007702,1962.0,2,4017000.0,13390.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg D,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
259,1922,HI001026,EFS1,15003007702,1964.0,2,3958200.0,13194.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg G,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
260,1923,HI001027,EFS1,15003007702,1964.0,1,1832700.0,6109.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg H,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
261,1924,HI001028,EFS1,15003007702,1962.0,2,4321800.0,14406.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg J,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
262,1926,HI001030,EFS1,15003007702,1970.0,2,3439200.0,11464.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg R,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
263,1927,HI001031,EFS1,15003007702,1991.0,2,6495900.0,21653.0,21.384888,-157.930037,MERBL,EDU1,Aiea High - Bldg T,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007702,152,15003007702,125.09999847,125,130,,0.8592259755812,0.6611767529249601,0.20588695062690007,0.0,0.04078863406783741,0.02105336068530021,30.47836401662901,1.2439489043599643
264,1925,HI001029,EFS1,15003007702,1967.0,2,2503025.0,14303.0,21.384888,-157.930037,WSF2,EDU1,Aiea High - Bldg Q,98-1276 ULUNE ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.930037 21.384888),17331,150030077023011,17302,0.49,0.49,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007702,152,15003007702,125.09999847,125,130,,0.89856578507026,0.54412176279346,0.14434577022926004,0.023135391349380016,0.15144008001667003,0.08096732849277684,150.86404801000202,4.090441301804461
265,1928,HI001032,EFS1,15003007503,1964.0,2,6548400.0,21828.0,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg A,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.923768 21.380368),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
266,1929,HI001033,EFS1,15003007503,1964.0,1,1536300.0,5121.0,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg B,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.923768 21.380368),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
267,1930,HI001034,EFS1,15003007503,1967.0,2,3263100.0,10877.0,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg E,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.923768 21.380368),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
268,1931,HI001035,EFS1,15003007503,1965.0,2,3493800.0,11646.0,21.380368,-157.923768,MERBL,EDU1,Aiea Intermediate - Bldg F,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.923768 21.380368),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
269,2777,HI001881,EFS1,15003007503,1967.0,2,3440700.0,11469.0,21.381247000000002,-157.92031699999998,MERBL,EDU1,Webling Elementary - Bldg A,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.920317 21.381247),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
270,2778,HI001882,EFS1,15003007503,1967.0,2,3361800.0,11206.0,21.381247000000002,-157.92031699999998,MERBL,EDU1,Webling Elementary - Bldg B,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.920317 21.381247),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
271,2779,HI001883,EFS1,15003007503,1970.0,1,1954500.0,6515.0,21.381247000000002,-157.92031699999998,MERBL,EDU1,Webling Elementary - Bldg C,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.920317 21.381247),14603,150030075031010,14340,0.45,0.45,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007503,147,15003007503,124.5,125,130,,0.8496499999999999,0.6427160000000001,0.18652499999999997,0.0,0.03767799,0.018969169999999997,28.13195,1.1593844
272,2780,HI001884,EFS1,15003007503,1968.0,1,977900.0,5588.0,21.381247000000002,-157.92031699999998,WSF1,EDU1,Webling Elementary - Bldg D,99-600 KULAWEA ST,AIEA,96701.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.920317 21.381247),14603,150030075031010,14340,0.45,0.45,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003007503,147,15003007503,124.5,125,130,,0.649802,0.193632,0.008589999999999999,7.000000000000002e-05,0.05385089,0.01109988,53.66061,1.8715719999999998
273,1932,HI001036,EFS1,15003010901,1960.0,1,1873200.0,6244.0,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg A,281 ILIHAU ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749681 21.425076),13589,150030109011001,13608,0.444,0.44,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010901,250,15003010901,120.59999847,120,125,,0.7297395555290201,0.45218872839906016,0.08691355975182007,0.0,0.02269008188691561,0.010457718836394387,16.47915126807721,0.7392293093961263
274,1933,HI001037,EFS1,15003010901,1960.0,2,4988400.0,16628.0,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg B,281 ILIHAU ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749681 21.425076),13589,150030109011001,13608,0.444,0.44,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010901,250,15003010901,120.59999847,120,125,,0.7297395555290201,0.45218872839906016,0.08691355975182007,0.0,0.02269008188691561,0.010457718836394387,16.47915126807721,0.7392293093961263
275,1934,HI001038,EFS1,15003010901,1961.0,2,3884400.0,12948.0,21.425076,-157.749681,MERBL,EDU1,Aikahi Elementary - Bldg C,281 ILIHAU ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749681 21.425076),13589,150030109011001,13608,0.444,0.44,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003010901,250,15003010901,120.59999847,120,125,,0.7297395555290201,0.45218872839906016,0.08691355975182007,0.0,0.02269008188691561,0.010457718836394387,16.47915126807721,0.7392293093961263
276,2113,HI001217,EFS1,15003010901,1968.0,2,2841600.0,9472.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg A,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
277,2114,HI001218,EFS1,15003010901,1966.0,2,2941500.0,9805.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg C,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
278,2115,HI001219,EFS1,15003010901,1968.0,2,3543600.0,11812.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg D,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
279,2116,HI001220,EFS1,15003010901,1970.0,2,3104400.0,10348.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg F,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
280,2117,HI001221,EFS1,15003010901,1974.0,1,6899700.0,22999.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg G,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
281,2122,HI001226,EFS1,15003010901,1968.0,2,2603100.0,8677.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg L,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
282,2123,HI001227,EFS1,15003010901,1975.0,1,3069900.0,10233.0,21.407988,-157.757733,MERBL,EDU1,Kalaheo High - Bldg M,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1437,MERBL,rcburwalowshtnowiddArd100,3,5,3,15003010901,250,15003010901,120.59999847,120,125,,0.93533678595766,0.8169915642194201,0.39084032084698017,0.0,0.06903868795819483,0.04569843545923262,50.876628276528024,1.7166159512513346
283,1935,HI001039,EFS1,15003010901,1964.0,1,1357125.0,7755.0,21.425076,-157.749681,WSF1,EDU1,Aikahi Elementary - Bldg E,281 ILIHAU ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.749681 21.425076),13589,150030109011001,13608,0.444,0.44,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,4,15003010901,250,15003010901,120.59999847,120,125,,0.5517031624048401,0.13229717511914005,0.004045197717240004,1.5599960220000074e-05,0.039899582157725606,0.006479929207707443,33.60562760173821,1.4413994231075202
284,2119,HI001223,EFS1,15003010901,1966.0,1,1771875.0,10125.0,21.407988,-157.757733,WSF1,EDU1,Kalaheo High - Bldg I,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003010901,250,15003010901,120.59999847,120,125,,0.7137607670774601,0.25845836096358005,0.021319592172520014,0.0004635996083200007,0.07192494886680202,0.02066453810530781,79.24597700627542,2.3010413078679206
285,2120,HI001224,EFS1,15003010901,1968.0,1,782250.0,4470.0,21.407988,-157.757733,WSF1,EDU1,Kalaheo High - Bldg J,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,1,WSF1,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003010901,250,15003010901,120.59999847,120,125,,0.7137607670774601,0.25845836096358005,0.021319592172520014,0.0004635996083200007,0.07192494886680202,0.02066453810530781,79.24597700627542,2.3010413078679206
286,2118,HI001222,EFS1,15003010901,1974.0,2,5127850.0,29302.0,21.407988,-157.757733,WSF2,EDU1,Kalaheo High - Bldg H,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003010901,250,15003010901,120.59999847,120,125,,0.9048139840268,0.58299875854006,0.18958156146542007,0.035624786294260025,0.18811945267297606,0.11682921345388805,172.87167160378564,4.941809294593502
287,2121,HI001225,EFS1,15003010901,1966.0,2,3610425.0,20631.0,21.407988,-157.757733,WSF2,EDU1,Kalaheo High - Bldg K,730 ILIAINA ST,KAILUA,96734.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.757733 21.407988),10915,150030109012000,10729,0.248,0.25,161,WSF2,rsgabswrnorda6dstrapgdnodshtno                                                                      ,1,6,3,15003010901,250,15003010901,120.59999847,120,125,,0.9048139840268,0.58299875854006,0.18958156146542007,0.035624786294260025,0.18811945267297606,0.11682921345388805,172.87167160378564,4.941809294593502
288,1936,HI001040,EFS1,15003000302,1951.0,1,2793300.0,9311.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg C,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
289,1938,HI001042,EFS1,15003000302,1951.0,1,2793300.0,9311.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg D,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
290,1940,HI001044,EFS1,15003000302,1951.0,1,1941600.0,6472.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg E,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
291,1942,HI001046,EFS1,15003000302,1951.0,1,1048200.0,3494.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg G,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
292,2420,HI001524,EFS1,15003000302,1967.0,1,280800.0,936.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg P1,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
293,2422,HI001526,EFS1,15003000302,1967.0,1,270000.0,900.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg P2,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
294,2424,HI001528,EFS1,15003000302,1967.0,1,270000.0,900.0,21.279147000000002,-157.75684099999998,MERBL,EDU1,Aina Haina Elementary - Bldg P3,827 HIND DR,HONOLULU,96821.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.756841 21.279147),14786,150030003023002,14523,0.461,0.46,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003000302,43,15003000302,120.40000153,120,125,,0.72392644447098,0.44282927160093993,0.08165244024817993,0.0,0.021890998113084387,0.009991895163605614,15.860608731922792,0.7169284906038736
295,1941,HI001045,EFS1,15009031000,1953.0,1,40644.33,156.826004,20.8922,-156.4933,MERBL,EDU1,BALDWIN HIGH SCHOOL,1650 KAAHUMANU AVENUE,WAILUKU,nan,HI,nan,(808) 984-5656,1217.0,0.0,0.0,nan,0.0,POINT (-156.4933 20.8922),20027,150090310003002,20493,0.375,0.38,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15009031000,312,15009031000,111.59999847,110,115,,0.4305539428698001,0.1552647571171601,0.009805593779020011,0.0,0.007444589337176044,0.0026612599112413615,4.972733433284663,0.2838843766505963
296,1944,HI001048,EFS1,15003007000,1960.0,1,3529800.0,11766.0,21.342814,-157.91565500000002,MERBL,EDU1,Aliamanu Intermediate - Bldg E,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.915655 21.342814),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
297,1946,HI001050,EFS1,15003007000,1962.0,1,1769100.0,5897.0,21.342814,-157.91565500000002,MERBL,EDU1,Aliamanu Intermediate - Bldg F,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.915655 21.342814),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
298,2426,HI001530,EFS1,15003007000,1958.0,1,1368000.0,4560.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elem - Bldg A,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
299,2428,HI001532,EFS1,15003007000,1958.0,1,1368000.0,4560.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elementary - Bldg B,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
300,2430,HI001534,EFS1,15003007000,1958.0,1,1368000.0,4560.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elementary - Bldg C,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
301,2432,HI001536,EFS1,15003007000,1958.0,1,1368000.0,4560.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elementary - Bldg D,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
302,2434,HI001538,EFS1,15003007000,1958.0,1,1368000.0,4560.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elementary - Bldg E,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
303,2436,HI001540,EFS1,15003007000,1958.0,1,1420800.0,4736.0,21.342941,-157.913366,MERBL,EDU1,Aliamanu Elementary - Bldg F,3271 SALT LAKE BLVD,HONOLULU,96819.0,HI,nan,nan,0.0,0.0,0.0,nan,0.0,POINT (-157.913366 21.342941),14896,150030070001013,14652,0.475,0.48,1437,MERBL,rcburwalowshtnowiddArd100,3,5,4,15003007000,141,15003007000,121.59999847,120,125,,0.7588055555290201,0.49898672839906016,0.11321955975182008,0.0,0.02668556188691561,0.012786872836394386,19.57191126807721,0.8507351093961263
